,GeneID,EC#,EC,Superpathway
0,gi|284047386|ref|NC_013740.1|:c1753819-1752638|905|g__Acidaminococcus.s__Acidaminococcus_fermentans|UniRef90_D2RLJ3|UniRef50_C7XRX0,ec:0.0.0.0,,
2707,gi|262383248|ref|NZ_GG705151.1|:1052514-1053266|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_A6LF92|UniRef50_A6LF92,ec:0.0.0.0,,
2708,gi|262382239|ref|NZ_GG705150.1|:c1100976-1100215|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_R5DK04|UniRef50_R5WT57,ec:0.0.0.0,,
2709,gi|262383248|ref|NZ_GG705151.1|:38669-39406|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_A6LD02|UniRef50_R5DMY7,ec:0.0.0.0,,
2710,gi|262380949|ref|NZ_GG705149.1|:977969-978565|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_R6IAL8|UniRef50_R7DJ23,ec:0.0.0.0,,
2711,gi|262383248|ref|NZ_GG705151.1|:c806302-805712|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_R6JJ71|UniRef50_W0ENW9,ec:0.0.0.0,,
2712,gi|262382239|ref|NZ_GG705150.1|:207799-208389|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_A6LIA5|UniRef50_Q8A633,ec:0.0.0.0,,
2713,gi|262383248|ref|NZ_GG705151.1|:c7234-6611|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_A6LCX5|UniRef50_R5DHE0,ec:0.0.0.0,,
2714,gi|262383248|ref|NZ_GG705151.1|:c577047-576139|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_A6LE90|UniRef50_R7JE27,ec:0.0.0.0,,
2715,gi|262380949|ref|NZ_GG705149.1|:1236459-1237403|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_D0T9A3|UniRef50_D0T9A3,ec:0.0.0.0,,
2716,gi|262380949|ref|NZ_GG705149.1|:c83526-82585|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_Q5L8Z8|UniRef50_Q5L8Z8,ec:1.1.1.37,ec:1.1.1.37,Carbohydrate metabolism
2716,gi|262380949|ref|NZ_GG705149.1|:c83526-82585|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_Q5L8Z8|UniRef50_Q5L8Z8,ec:1.1.1.37,ec:1.1.1.37,Amino acid metabolism
2716,gi|262380949|ref|NZ_GG705149.1|:c83526-82585|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_Q5L8Z8|UniRef50_Q5L8Z8,ec:1.1.1.37,ec:1.1.1.37,Carbohydrate metabolism
2716,gi|262380949|ref|NZ_GG705149.1|:c83526-82585|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_Q5L8Z8|UniRef50_Q5L8Z8,ec:1.1.1.37,ec:1.1.1.37,Carbohydrate metabolism
2716,gi|262380949|ref|NZ_GG705149.1|:c83526-82585|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_Q5L8Z8|UniRef50_Q5L8Z8,ec:1.1.1.37,ec:1.1.1.37,Energy metabolism
2716,gi|262380949|ref|NZ_GG705149.1|:c83526-82585|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_Q5L8Z8|UniRef50_Q5L8Z8,ec:1.1.1.37,ec:1.1.1.37,Energy metabolism
2716,gi|262380949|ref|NZ_GG705149.1|:c83526-82585|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_Q5L8Z8|UniRef50_Q5L8Z8,ec:1.1.1.37,ec:1.1.1.37,Energy metabolism
2716,gi|262380949|ref|NZ_GG705149.1|:c83526-82585|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_Q5L8Z8|UniRef50_Q5L8Z8,ec:1.1.1.37,ec:1.1.1.37,Global and overview maps
2716,gi|262380949|ref|NZ_GG705149.1|:c83526-82585|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_Q5L8Z8|UniRef50_Q5L8Z8,ec:1.1.1.37,ec:1.1.1.37,Global and overview maps
2716,gi|262380949|ref|NZ_GG705149.1|:c83526-82585|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_Q5L8Z8|UniRef50_Q5L8Z8,ec:1.1.1.37,ec:1.1.1.37,Global and overview maps
2716,gi|262380949|ref|NZ_GG705149.1|:c83526-82585|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_Q5L8Z8|UniRef50_Q5L8Z8,ec:1.1.1.37,ec:1.1.1.37,Global and overview maps
2717,gi|262382239|ref|NZ_GG705150.1|:463163-464095|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_K6A9T8|UniRef50_R5DMK3,ec:0.0.0.0,,
2718,gi|262382239|ref|NZ_GG705150.1|:c44218-43421|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_R6JEW5|UniRef50_I3ZL42,ec:0.0.0.0,,
2719,gi|262380949|ref|NZ_GG705149.1|:c1264924-1264112|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_R6IG28|UniRef50_R6C5B4,ec:0.0.0.0,,
2720,gi|262382239|ref|NZ_GG705150.1|:1043660-1044469|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_K5YZ24|UniRef50_K5ZMM1,ec:0.0.0.0,,
2721,gi|262384219|ref|NZ_GG705152.1|:c204552-203785|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_A6L8G9|UniRef50_R6IR63,ec:0.0.0.0,,
2722,gi|262382239|ref|NZ_GG705150.1|:c40974-40126|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_R6IQF5|UniRef50_R5MDX5,ec:0.0.0.0,,
2723,gi|262382239|ref|NZ_GG705150.1|:c884041-883196|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_A6LGR8|UniRef50_A6LGR8,ec:0.0.0.0,,
2724,gi|262382239|ref|NZ_GG705150.1|:c398928-398095|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_A6LHV0|UniRef50_F4KLQ8,ec:0.0.0.0,,
2725,gi|262380949|ref|NZ_GG705149.1|:c3993-3688|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_unknown|UniRef50_A6L8Y4,ec:0.0.0.0,,
2726,gi|262383248|ref|NZ_GG705151.1|:c69341-69045|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_R6JGS8|UniRef50_R6JGS8,ec:0.0.0.0,,
2727,gi|262380949|ref|NZ_GG705149.1|:954917-955192|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_A6LAX9|UniRef50_A6LAX9,ec:0.0.0.0,,
2728,gi|262384219|ref|NZ_GG705152.1|:c246332-246057|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_A6L8C3|UniRef50_A6L8C3,ec:0.0.0.0,,
2729,gi|262384219|ref|NZ_GG705152.1|:c7129-6842|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_A6L8X7|UniRef50_A6L8X7,ec:0.0.0.0,,
2730,gi|262383248|ref|NZ_GG705151.1|:c723418-723053|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_A6LEI1|UniRef50_Q30TV4,ec:0.0.0.0,,
2731,gi|262383248|ref|NZ_GG705151.1|:389133-389504|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_A6LDQ2|UniRef50_R7JG97,ec:0.0.0.0,,
2732,gi|262383248|ref|NZ_GG705151.1|:c347463-347134|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_A6LDM3|UniRef50_A6LDM3,ec:0.0.0.0,,
2733,gi|262383248|ref|NZ_GG705151.1|:79329-79499|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_R5DIJ2|UniRef50_P14073,ec:0.0.0.0,,
2734,gi|262380949|ref|NZ_GG705149.1|:c1372255-1372058|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_A6L9S4|UniRef50_Q5X1H5,ec:0.0.0.0,,
2735,gi|262383248|ref|NZ_GG705151.1|:c805699-805514|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_R7JFG5|UniRef50_Q64NV0,ec:0.0.0.0,,
2736,gi|262383248|ref|NZ_GG705151.1|:c79617-79480|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_D0TG95|UniRef50_D0TG95,ec:0.0.0.0,,
2737,gi|262382239|ref|NZ_GG705150.1|:752949-753047|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_D0TEA2|UniRef50_D0TEA2,ec:0.0.0.0,,
2738,gi|262384629|ref|NZ_GG705154.1|:c48972-48736|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_G8UHS2|UniRef50_B6YR21,ec:0.0.0.0,,
2739,gi|262380949|ref|NZ_GG705149.1|:916870-917121|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_A6LB17|UniRef50_A6LB17,ec:0.0.0.0,,
2740,gi|262383248|ref|NZ_GG705151.1|:185663-185917|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_R6WPV3|UniRef50_Q034T0,ec:0.0.0.0,,
2741,gi|262380949|ref|NZ_GG705149.1|:c1009507-1009253|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_A6LAT7|UniRef50_A6LAT7,ec:0.0.0.0,,
2742,gi|262383248|ref|NZ_GG705151.1|:611633-611848|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_A6LEB7|UniRef50_A6LEB7,ec:0.0.0.0,,
2743,gi|262383248|ref|NZ_GG705151.1|:c121230-121030|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_unknown|UniRef50_R7J562,ec:0.0.0.0,,
2744,gi|262384219|ref|NZ_GG705152.1|:105275-105496|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_R6X2N4|UniRef50_R6X2N4,ec:0.0.0.0,,
2745,gi|262380949|ref|NZ_GG705149.1|:163687-164187|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_R6IQ49|UniRef50_P0A864,ec:0.0.0.0,,
2746,gi|262384219|ref|NZ_GG705152.1|:223665-224186|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_R6IR44|UniRef50_R5IPB6,ec:0.0.0.0,,
2747,gi|262383248|ref|NZ_GG705151.1|:c722713-722156|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_A6LEH9|UniRef50_A4SCS1,ec:0.0.0.0,,
2748,gi|262382239|ref|NZ_GG705150.1|:c516544-515993|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_R6JL17|UniRef50_E4T579,ec:0.0.0.0,,
2749,gi|262383248|ref|NZ_GG705151.1|:999107-999673|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_A6LF43|UniRef50_Q8A1F7,ec:0.0.0.0,,
2750,gi|262382239|ref|NZ_GG705150.1|:c639625-639062|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_A6LHB5|UniRef50_A6LHB5,ec:0.0.0.0,,
2751,gi|262383248|ref|NZ_GG705151.1|:1053398-1053928|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_R6JD14|UniRef50_R5DL49,ec:0.0.0.0,,
2752,gi|262383248|ref|NZ_GG705151.1|:c572013-571483|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_A6LE83|UniRef50_R5G927,ec:0.0.0.0,,
2753,gi|262384443|ref|NZ_GG705153.1|:31082-31624|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_R6IKV3|UniRef50_T3GHH4,ec:0.0.0.0,,
2754,gi|262383248|ref|NZ_GG705151.1|:c731762-731352|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_A6LEJ5|UniRef50_Q1JDK8,ec:0.0.0.0,,
2755,gi|262384219|ref|NZ_GG705152.1|:105504-105911|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_R6IFP9|UniRef50_R6IFP9,ec:0.0.0.0,,
2756,gi|262380949|ref|NZ_GG705149.1|:c1442262-1441873|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_R6IHE2|UniRef50_R6XZH9,ec:0.0.0.0,,
2757,gi|262380949|ref|NZ_GG705149.1|:154714-155094|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_R5DAL2|UniRef50_R6X820,ec:0.0.0.0,,
2758,gi|262380949|ref|NZ_GG705149.1|:34554-35021|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_D0TA27|UniRef50_K6BGS1,ec:0.0.0.0,,
2759,gi|262384443|ref|NZ_GG705153.1|:c190867-190436|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_A6LCK7|UniRef50_R5SMM9,ec:5.3.1.6,ec:5.3.1.6,Carbohydrate metabolism
2759,gi|262384443|ref|NZ_GG705153.1|:c190867-190436|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_A6LCK7|UniRef50_R5SMM9,ec:5.3.1.6,ec:5.3.1.6,Carbohydrate metabolism
2759,gi|262384443|ref|NZ_GG705153.1|:c190867-190436|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_A6LCK7|UniRef50_R5SMM9,ec:5.3.1.6,ec:5.3.1.6,Energy metabolism
2759,gi|262384443|ref|NZ_GG705153.1|:c190867-190436|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_A6LCK7|UniRef50_R5SMM9,ec:5.3.1.6,ec:5.3.1.6,Global and overview maps
2759,gi|262384443|ref|NZ_GG705153.1|:c190867-190436|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_A6LCK7|UniRef50_R5SMM9,ec:5.3.1.6,ec:5.3.1.6,Global and overview maps
2759,gi|262384443|ref|NZ_GG705153.1|:c190867-190436|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_A6LCK7|UniRef50_R5SMM9,ec:5.3.1.6,ec:5.3.1.6,Global and overview maps
2759,gi|262384443|ref|NZ_GG705153.1|:c190867-190436|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_A6LCK7|UniRef50_R5SMM9,ec:5.3.1.6,ec:5.3.1.6,Global and overview maps
2760,gi|262384219|ref|NZ_GG705152.1|:127650-128081|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_A6L8P0|UniRef50_R5DKT3,ec:0.0.0.0,,
2761,gi|262384629|ref|NZ_GG705154.1|:c134118-132427|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_R6XBD7|UniRef50_T2NBI2,ec:0.0.0.0,,
2762,gi|262383248|ref|NZ_GG705151.1|:20225-21946|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_A6LCY7|UniRef50_A6QAV3,ec:0.0.0.0,,
2763,gi|262384629|ref|NZ_GG705154.1|:81501-83108|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_Q5L7N5|UniRef50_Q8D1X9,ec:4.1.1.49,ec:4.1.1.49,Carbohydrate metabolism
2763,gi|262384629|ref|NZ_GG705154.1|:81501-83108|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_Q5L7N5|UniRef50_Q8D1X9,ec:4.1.1.49,ec:4.1.1.49,Carbohydrate metabolism
2763,gi|262384629|ref|NZ_GG705154.1|:81501-83108|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_Q5L7N5|UniRef50_Q8D1X9,ec:4.1.1.49,ec:4.1.1.49,Carbohydrate metabolism
2763,gi|262384629|ref|NZ_GG705154.1|:81501-83108|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_Q5L7N5|UniRef50_Q8D1X9,ec:4.1.1.49,ec:4.1.1.49,Energy metabolism
2763,gi|262384629|ref|NZ_GG705154.1|:81501-83108|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_Q5L7N5|UniRef50_Q8D1X9,ec:4.1.1.49,ec:4.1.1.49,Global and overview maps
2763,gi|262384629|ref|NZ_GG705154.1|:81501-83108|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_Q5L7N5|UniRef50_Q8D1X9,ec:4.1.1.49,ec:4.1.1.49,Global and overview maps
2763,gi|262384629|ref|NZ_GG705154.1|:81501-83108|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_Q5L7N5|UniRef50_Q8D1X9,ec:4.1.1.49,ec:4.1.1.49,Global and overview maps
2763,gi|262384629|ref|NZ_GG705154.1|:81501-83108|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_Q5L7N5|UniRef50_Q8D1X9,ec:4.1.1.49,ec:4.1.1.49,Global and overview maps
2764,gi|262380949|ref|NZ_GG705149.1|:821337-822977|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_R6IH91|UniRef50_R6E8R6,ec:0.0.0.0,,
2765,gi|262383248|ref|NZ_GG705151.1|:1125596-1127449|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_R6IFN0|UniRef50_R7KHS7,ec:0.0.0.0,,
2766,gi|262380949|ref|NZ_GG705149.1|:519155-520912|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_A6LBU6|UniRef50_O67589,ec:6.1.1.12,ec:6.1.1.12,
2767,gi|262383248|ref|NZ_GG705151.1|:1031346-1033136|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_R6WWF6|UniRef50_E4T141,ec:0.0.0.0,,
2768,gi|262384755|ref|NZ_GG705155.1|:67621-69399|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_K6AL26|UniRef50_R6CK36,ec:0.0.0.0,,
2769,gi|262383248|ref|NZ_GG705151.1|:867223-868782|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_R6IS10|UniRef50_Q08408,ec:2.7.13.3,,
2770,gi|262382239|ref|NZ_GG705150.1|:1125261-1126832|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_unknown|UniRef50_R5C7B6,ec:1.4.3.16,ec:1.4.3.16,Amino acid metabolism
2770,gi|262382239|ref|NZ_GG705150.1|:1125261-1126832|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_unknown|UniRef50_R5C7B6,ec:1.4.3.16,ec:1.4.3.16,Metabolism of cofactors and vitamins
2770,gi|262382239|ref|NZ_GG705150.1|:1125261-1126832|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_unknown|UniRef50_R5C7B6,ec:1.4.3.16,ec:1.4.3.16,Global and overview maps
2771,gi|262384219|ref|NZ_GG705152.1|:c6415-4892|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_A6L8X8|UniRef50_R5AIS3,ec:3.4.21.107,,
2772,gi|262380949|ref|NZ_GG705149.1|:c1166035-1163180|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_unknown|UniRef50_unknown,ec:0.0.0.0,,
2773,gi|262382239|ref|NZ_GG705150.1|:c1009818-1006960|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_unknown|UniRef50_A7LXT0,ec:3.2.1.177,,
2774,gi|262382239|ref|NZ_GG705150.1|:c102679-99695|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_unknown|UniRef50_E4T1A7,ec:0.0.0.0,,
2775,gi|262382239|ref|NZ_GG705150.1|:c433698-430777|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_unknown|UniRef50_Q8A2A1,ec:0.0.0.0,,
2776,gi|262380949|ref|NZ_GG705149.1|:83835-86576|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_unknown|UniRef50_R6YWN4,ec:0.0.0.0,,
2777,gi|262380949|ref|NZ_GG705149.1|:c943315-940703|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_unknown|UniRef50_R5FP64,ec:5.99.1.3,,
2778,gi|262383248|ref|NZ_GG705151.1|:c567058-562763|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_unknown|UniRef50_R6VIN5,ec:2.7.7.6,ec:2.7.7.6,Nucleotide metabolism
2778,gi|262383248|ref|NZ_GG705151.1|:c567058-562763|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_unknown|UniRef50_R6VIN5,ec:2.7.7.6,ec:2.7.7.6,Nucleotide metabolism
2778,gi|262383248|ref|NZ_GG705151.1|:c567058-562763|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_unknown|UniRef50_R6VIN5,ec:2.7.7.6,ec:2.7.7.6,Global and overview maps
2779,gi|262380949|ref|NZ_GG705149.1|:c1512493-1509410|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_unknown|UniRef50_R5PMA9,ec:0.0.0.0,,
2780,gi|262380949|ref|NZ_GG705149.1|:369410-372700|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_unknown|UniRef50_G8UKF0,ec:0.0.0.0,,
2781,gi|262380949|ref|NZ_GG705149.1|:c1374926-1372971|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_unknown|UniRef50_G8THU4,ec:6.1.1.3,ec:6.1.1.3,
2782,gi|262380949|ref|NZ_GG705149.1|:1341557-1343590|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_unknown|UniRef50_R6HVX8,ec:0.0.0.0,,
2783,gi|262380949|ref|NZ_GG705149.1|:c1362137-1360140|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_R6IHP4|UniRef50_R5I753,ec:0.0.0.0,,
2784,gi|262382239|ref|NZ_GG705150.1|:c346534-344186|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_R6IG89|UniRef50_H6L2D2,ec:5.99.1.2,,
2785,gi|262380949|ref|NZ_GG705149.1|:c685814-683463|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_unknown|UniRef50_Q64NE1,ec:3.2.1.52,ec:3.2.1.52,Glycan biosynthesis and metabolism
2785,gi|262380949|ref|NZ_GG705149.1|:c685814-683463|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_unknown|UniRef50_Q64NE1,ec:3.2.1.52,ec:3.2.1.52,Glycan biosynthesis and metabolism
2785,gi|262380949|ref|NZ_GG705149.1|:c685814-683463|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_unknown|UniRef50_Q64NE1,ec:3.2.1.52,ec:3.2.1.52,Carbohydrate metabolism
2785,gi|262380949|ref|NZ_GG705149.1|:c685814-683463|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_unknown|UniRef50_Q64NE1,ec:3.2.1.52,ec:3.2.1.52,Glycan biosynthesis and metabolism
2785,gi|262380949|ref|NZ_GG705149.1|:c685814-683463|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_unknown|UniRef50_Q64NE1,ec:3.2.1.52,ec:3.2.1.52,Glycan biosynthesis and metabolism
2785,gi|262380949|ref|NZ_GG705149.1|:c685814-683463|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_unknown|UniRef50_Q64NE1,ec:3.2.1.52,ec:3.2.1.52,Glycan biosynthesis and metabolism
2785,gi|262380949|ref|NZ_GG705149.1|:c685814-683463|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_unknown|UniRef50_Q64NE1,ec:3.2.1.52,ec:3.2.1.52,Global and overview maps
2786,gi|262380949|ref|NZ_GG705149.1|:237721-240108|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_unknown|UniRef50_A6L9C1,ec:2.7.13.3,,
2787,gi|262380949|ref|NZ_GG705149.1|:c1382786-1381641|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_R6IKM8|UniRef50_R6XEZ9,ec:0.0.0.0,,
2788,gi|262383248|ref|NZ_GG705151.1|:c1110655-1109492|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_A6LFC9|UniRef50_R5DCN9,ec:0.0.0.0,,
2789,gi|262380949|ref|NZ_GG705149.1|:c359180-358056|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_A6LC62|UniRef50_R6JKL7,ec:0.0.0.0,,
2790,gi|262380949|ref|NZ_GG705149.1|:c1229835-1228852|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_A6LA75|UniRef50_R7NWE6,ec:0.0.0.0,,
2791,gi|262380949|ref|NZ_GG705149.1|:c421221-420163|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_R6IXV9|UniRef50_P0A992,ec:4.1.2.13,ec:4.1.2.13,Carbohydrate metabolism
2791,gi|262380949|ref|NZ_GG705149.1|:c421221-420163|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_R6IXV9|UniRef50_P0A992,ec:4.1.2.13,ec:4.1.2.13,Carbohydrate metabolism
2791,gi|262380949|ref|NZ_GG705149.1|:c421221-420163|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_R6IXV9|UniRef50_P0A992,ec:4.1.2.13,ec:4.1.2.13,Carbohydrate metabolism
2791,gi|262380949|ref|NZ_GG705149.1|:c421221-420163|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_R6IXV9|UniRef50_P0A992,ec:4.1.2.13,ec:4.1.2.13,Energy metabolism
2791,gi|262380949|ref|NZ_GG705149.1|:c421221-420163|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_R6IXV9|UniRef50_P0A992,ec:4.1.2.13,ec:4.1.2.13,Energy metabolism
2791,gi|262380949|ref|NZ_GG705149.1|:c421221-420163|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_R6IXV9|UniRef50_P0A992,ec:4.1.2.13,ec:4.1.2.13,Global and overview maps
2791,gi|262380949|ref|NZ_GG705149.1|:c421221-420163|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_R6IXV9|UniRef50_P0A992,ec:4.1.2.13,ec:4.1.2.13,Global and overview maps
2791,gi|262380949|ref|NZ_GG705149.1|:c421221-420163|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_R6IXV9|UniRef50_P0A992,ec:4.1.2.13,ec:4.1.2.13,Global and overview maps
2791,gi|262380949|ref|NZ_GG705149.1|:c421221-420163|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_R6IXV9|UniRef50_P0A992,ec:4.1.2.13,ec:4.1.2.13,Global and overview maps
2792,gi|262382239|ref|NZ_GG705150.1|:909490-910503|469589|g__Bacteroides.s__Bacteroides_sp_2_1_33B|UniRef90_A6LGP3|UniRef50_R7JIR8,ec:0.0.0.0,,
